x,y,result
41.0,34.0,SHOT
74.0,-3.0,SHOT
66.0,7.0,SHOT
38.0,-37.0,SHOT
-59.0,-29.0,SHOT
69.0,-31.0,SHOT
-69.0,8.0,SHOT
-63.0,-15.0,SHOT
-37.0,12.0,SHOT
68.0,12.0,SHOT
81.0,-7.0,SHOT
67.0,14.0,SHOT
-52.0,-7.0,SHOT
60.0,39.0,SHOT
75.0,5.0,SHOT
38.0,32.0,SHOT
47.0,31.0,SHOT
46.0,-32.0,SHOT
-62.0,-31.0,SHOT
-68.0,-23.0,SHOT
-37.0,36.0,SHOT
-36.0,-2.0,SHOT
76.0,-2.0,SHOT
-42.0,-28.0,SHOT
-76.0,-38.0,SHOT
-30.0,14.0,SHOT
-67.0,-29.0,SHOT
-75.0,-29.0,SHOT
-35.0,30.0,SHOT
-52.0,32.0,SHOT
40.0,-5.0,SHOT
-61.0,-32.0,SHOT
-36.0,-3.0,SHOT
36.0,-34.0,SHOT
45.0,35.0,SHOT
-45.0,-14.0,SHOT
-76.0,0.0,SHOT
-64.0,-4.0,SHOT
52.0,23.0,SHOT
63.0,-6.0,SHOT
-33.0,21.0,SHOT
-76.0,-2.0,GOAL
-40.0,23.0,SHOT
42.0,1.0,SHOT
66.0,4.0,SHOT
-52.0,31.0,SHOT
-49.0,40.0,SHOT
33.0,27.0,SHOT
-55.0,6.0,SHOT
-80.0,18.0,SHOT
-84.0,3.0,SHOT
-39.0,24.0,SHOT
-76.0,-1.0,SHOT
-68.0,17.0,SHOT
57.0,-2.0,GOAL
76.0,-16.0,SHOT
58.0,23.0,SHOT
-58.0,-10.0,SHOT
-51.0,5.0,SHOT
-75.0,-1.0,SHOT
43.0,33.0,SHOT
-68.0,26.0,SHOT
31.0,34.0,SHOT
-53.0,36.0,SHOT
-84.0,18.0,SHOT
78.0,18.0,GOAL
56.0,13.0,GOAL
-60.0,-2.0,SHOT
-64.0,1.0,GOAL
-64.0,-10.0,GOAL
62.0,-8.0,SHOT
81.0,12.0,SHOT
-79.0,2.0,SHOT
62.0,-10.0,SHOT
33.0,3.0,SHOT
82.0,8.0,SHOT
-65.0,-15.0,SHOT
43.0,-20.0,SHOT
87.0,7.0,SHOT
41.0,30.0,SHOT
-38.0,5.0,SHOT
-36.0,-10.0,SHOT
-76.0,16.0,SHOT
83.0,-10.0,GOAL
-64.0,-2.0,SHOT
-64.0,1.0,SHOT
84.0,-5.0,SHOT
-39.0,19.0,SHOT
-69.0,16.0,SHOT
76.0,4.0,GOAL
43.0,33.0,SHOT
-72.0,8.0,SHOT
72.0,16.0,SHOT
-48.0,10.0,SHOT
-66.0,-2.0,SHOT
-41.0,20.0,SHOT
74.0,-31.0,SHOT
75.0,3.0,SHOT
35.0,3.0,SHOT
-36.0,-17.0,SHOT
-81.0,3.0,SHOT
-67.0,17.0,SHOT
-32.0,31.0,SHOT
-83.0,18.0,SHOT
-40.0,-5.0,SHOT
-66.0,-21.0,SHOT
-80.0,7.0,SHOT
-72.0,-22.0,SHOT
66.0,9.0,SHOT
-40.0,27.0,SHOT
-63.0,2.0,SHOT
-54.0,-19.0,GOAL
-70.0,-6.0,SHOT
-63.0,11.0,SHOT
20.0,-30.0,SHOT
-39.0,-25.0,SHOT
-36.0,14.0,SHOT
-48.0,36.0,SHOT
-46.0,32.0,SHOT
32.0,-12.0,SHOT
-55.0,-21.0,SHOT
-37.0,10.0,SHOT
-58.0,-1.0,SHOT
68.0,32.0,SHOT
-32.0,14.0,SHOT
-66.0,14.0,SHOT
-57.0,23.0,SHOT
-39.0,-14.0,SHOT
35.0,4.0,SHOT
64.0,28.0,SHOT
37.0,-7.0,SHOT
38.0,0.0,SHOT
-72.0,25.0,SHOT
-40.0,19.0,SHOT
-48.0,-16.0,SHOT
-34.0,-26.0,SHOT
-44.0,-22.0,SHOT
-77.0,1.0,SHOT
-54.0,-15.0,SHOT
54.0,17.0,SHOT
76.0,-22.0,SHOT
-78.0,21.0,SHOT
-36.0,-16.0,SHOT
-67.0,-10.0,SHOT
-66.0,-14.0,SHOT
-68.0,-35.0,SHOT
59.0,27.0,SHOT
-62.0,16.0,SHOT
38.0,-33.0,SHOT
-56.0,10.0,SHOT
-58.0,-10.0,SHOT
-66.0,-7.0,SHOT
-38.0,22.0,SHOT
-70.0,12.0,SHOT
-38.0,20.0,SHOT
-49.0,25.0,SHOT
-58.0,16.0,SHOT
-70.0,15.0,SHOT
-39.0,5.0,SHOT
-35.0,-11.0,SHOT
-70.0,11.0,SHOT
75.0,-1.0,SHOT
75.0,-6.0,GOAL
-36.0,-21.0,SHOT
-36.0,17.0,SHOT
-66.0,12.0,SHOT
66.0,7.0,SHOT
38.0,13.0,SHOT
72.0,33.0,SHOT
47.0,16.0,SHOT
-70.0,-16.0,SHOT
59.0,-4.0,SHOT
65.0,-2.0,SHOT
66.0,1.0,SHOT
63.0,1.0,SHOT
65.0,-21.0,SHOT
-69.0,6.0,SHOT
-61.0,-8.0,SHOT
-40.0,18.0,SHOT
66.0,2.0,SHOT
-77.0,-2.0,SHOT
85.0,17.0,GOAL
-65.0,5.0,GOAL
-44.0,-17.0,SHOT
-37.0,-15.0,SHOT
59.0,-1.0,SHOT
31.0,24.0,SHOT
44.0,-2.0,SHOT
59.0,1.0,SHOT
48.0,-11.0,SHOT
-59.0,5.0,SHOT
-55.0,-10.0,SHOT
-37.0,13.0,SHOT
57.0,31.0,SHOT
55.0,-6.0,SHOT
-40.0,-14.0,SHOT
63.0,-16.0,SHOT
-54.0,21.0,GOAL
-56.0,-8.0,SHOT
-65.0,-3.0,GOAL
-53.0,19.0,SHOT
-77.0,-1.0,SHOT
-55.0,14.0,SHOT
-73.0,-5.0,SHOT
-60.0,15.0,SHOT
-55.0,21.0,SHOT
-57.0,24.0,SHOT
79.0,-21.0,SHOT
85.0,24.0,SHOT
62.0,-1.0,SHOT
49.0,14.0,SHOT
54.0,-3.0,SHOT
-82.0,20.0,SHOT
60.0,-9.0,SHOT
-60.0,31.0,SHOT
47.0,25.0,SHOT
66.0,-1.0,SHOT
79.0,0.0,GOAL
61.0,10.0,SHOT
-76.0,4.0,SHOT
-37.0,2.0,SHOT
-63.0,16.0,GOAL
-67.0,-2.0,SHOT
-46.0,3.0,SHOT
58.0,18.0,SHOT
-41.0,-24.0,SHOT
75.0,10.0,SHOT
-37.0,27.0,SHOT
-82.0,-3.0,GOAL
-66.0,27.0,SHOT
78.0,2.0,SHOT
83.0,-9.0,SHOT
31.0,-3.0,SHOT
46.0,23.0,SHOT
55.0,-1.0,SHOT
-84.0,-6.0,SHOT
-81.0,3.0,SHOT
81.0,2.0,GOAL
-88.0,8.0,SHOT
-76.0,15.0,SHOT
-84.0,-5.0,SHOT
-67.0,-8.0,GOAL
75.0,27.0,SHOT
-74.0,-12.0,SHOT
-52.0,-4.0,SHOT
-47.0,5.0,GOAL
-62.0,16.0,SHOT
-68.0,-10.0,SHOT
61.0,-34.0,SHOT
61.0,16.0,SHOT
-32.0,-7.0,SHOT
-39.0,-16.0,SHOT
-39.0,10.0,SHOT
-68.0,1.0,SHOT
-64.0,0.0,SHOT
-69.0,-13.0,SHOT
42.0,3.0,SHOT
62.0,-3.0,GOAL
-48.0,16.0,SHOT
60.0,-1.0,SHOT
73.0,-9.0,GOAL
-51.0,17.0,SHOT
-83.0,3.0,SHOT
-82.0,1.0,SHOT
-82.0,0.0,GOAL
-67.0,-31.0,SHOT
79.0,-17.0,SHOT
74.0,-3.0,SHOT
59.0,-20.0,SHOT
-42.0,27.0,SHOT
76.0,-3.0,SHOT
33.0,8.0,SHOT
37.0,-29.0,SHOT
-31.0,-31.0,SHOT
-44.0,-21.0,SHOT
-59.0,-30.0,SHOT
-43.0,-18.0,SHOT
72.0,-8.0,SHOT
34.0,16.0,SHOT
-68.0,-11.0,SHOT
-66.0,11.0,SHOT
66.0,33.0,SHOT
-70.0,16.0,SHOT
46.0,34.0,SHOT
-70.0,-25.0,SHOT
-75.0,-5.0,GOAL
83.0,-7.0,SHOT
-43.0,11.0,SHOT
-87.0,-6.0,GOAL
39.0,23.0,SHOT
-62.0,15.0,SHOT
-39.0,21.0,SHOT
72.0,-31.0,SHOT
46.0,-18.0,SHOT
71.0,-2.0,SHOT
79.0,2.0,SHOT
79.0,6.0,GOAL
-41.0,-21.0,SHOT
53.0,3.0,SHOT
-79.0,3.0,SHOT
-75.0,-2.0,SHOT
-77.0,10.0,SHOT
-64.0,13.0,SHOT
-48.0,-23.0,SHOT
-80.0,1.0,SHOT
82.0,5.0,GOAL
-65.0,1.0,SHOT
-42.0,-7.0,SHOT
-81.0,-4.0,GOAL
-13.0,-10.0,SHOT
74.0,-19.0,SHOT
-73.0,8.0,SHOT
-52.0,-37.0,SHOT
-63.0,14.0,SHOT
-78.0,1.0,SHOT
-38.0,12.0,SHOT
-33.0,-29.0,SHOT
-32.0,-28.0,SHOT
51.0,-19.0,SHOT
-39.0,0.0,SHOT
-87.0,6.0,GOAL
72.0,-29.0,SHOT
44.0,18.0,SHOT
-79.0,3.0,SHOT
-37.0,-30.0,SHOT
-37.0,1.0,SHOT
-64.0,-10.0,SHOT
-90.0,10.0,SHOT
-80.0,3.0,SHOT
-34.0,6.0,SHOT
-85.0,-2.0,SHOT
-81.0,1.0,SHOT
-43.0,24.0,SHOT
-34.0,-17.0,SHOT
79.0,-13.0,SHOT
-39.0,23.0,SHOT
-82.0,23.0,SHOT
-64.0,-27.0,SHOT
-83.0,-9.0,SHOT
-60.0,-23.0,SHOT
-77.0,23.0,GOAL
33.0,16.0,SHOT
66.0,-12.0,SHOT
-60.0,9.0,SHOT
-74.0,-2.0,SHOT
-77.0,11.0,GOAL
-82.0,7.0,SHOT
-53.0,-23.0,SHOT
88.0,-16.0,SHOT
69.0,-21.0,SHOT
45.0,-17.0,SHOT
77.0,6.0,SHOT
55.0,-8.0,SHOT
-4.0,-26.0,SHOT
52.0,27.0,SHOT
37.0,27.0,SHOT
-69.0,-20.0,GOAL
40.0,-22.0,SHOT
40.0,-27.0,SHOT
-75.0,-20.0,SHOT
61.0,-18.0,SHOT
81.0,-3.0,SHOT
72.0,-22.0,SHOT
35.0,10.0,SHOT
66.0,5.0,SHOT
85.0,1.0,SHOT
84.0,3.0,GOAL
-89.0,19.0,SHOT
79.0,-11.0,SHOT
14.0,-29.0,SHOT
-58.0,14.0,SHOT
-42.0,-23.0,SHOT
57.0,-24.0,SHOT
-35.0,31.0,SHOT
-42.0,-20.0,SHOT
-82.0,0.0,SHOT
-48.0,23.0,SHOT
39.0,-16.0,SHOT
67.0,-21.0,SHOT
34.0,-16.0,SHOT
57.0,-19.0,SHOT
76.0,1.0,SHOT
28.0,-17.0,SHOT
51.0,-21.0,SHOT
37.0,-22.0,SHOT
-83.0,3.0,GOAL
38.0,-22.0,SHOT
30.0,-22.0,SHOT
49.0,-27.0,SHOT
86.0,-6.0,SHOT
-39.0,22.0,SHOT
-87.0,-5.0,GOAL
60.0,-24.0,SHOT
77.0,3.0,SHOT
67.0,-22.0,SHOT
-77.0,-9.0,SHOT
58.0,-17.0,SHOT
-57.0,0.0,SHOT
86.0,-9.0,SHOT
43.0,-30.0,SHOT
72.0,-2.0,SHOT
57.0,22.0,SHOT
-58.0,-18.0,SHOT
-84.0,-25.0,SHOT
-72.0,13.0,SHOT
-69.0,3.0,SHOT
58.0,25.0,SHOT
51.0,-1.0,GOAL
-37.0,2.0,SHOT
-39.0,2.0,SHOT
78.0,-2.0,SHOT
78.0,9.0,SHOT
77.0,5.0,GOAL
-75.0,8.0,GOAL
63.0,-1.0,SHOT
58.0,4.0,GOAL
66.0,-27.0,SHOT
69.0,20.0,SHOT
53.0,26.0,SHOT
-61.0,-30.0,SHOT
-81.0,-16.0,SHOT
73.0,-5.0,SHOT
-41.0,23.0,SHOT
66.0,18.0,SHOT
74.0,-2.0,GOAL
-50.0,-20.0,SHOT
79.0,-17.0,SHOT
-61.0,9.0,SHOT
-50.0,-3.0,SHOT
67.0,5.0,SHOT
67.0,-9.0,SHOT
-42.0,-31.0,SHOT
-47.0,-3.0,SHOT
-78.0,-23.0,SHOT
78.0,-27.0,SHOT
15.0,36.0,SHOT
44.0,29.0,SHOT
61.0,-2.0,SHOT
77.0,18.0,GOAL
37.0,14.0,GOAL
-79.0,-5.0,SHOT
-60.0,-12.0,SHOT
-77.0,1.0,SHOT
76.0,-10.0,SHOT
-77.0,-8.0,GOAL
-77.0,-20.0,SHOT
-48.0,-1.0,SHOT
69.0,-1.0,SHOT
37.0,-16.0,SHOT
79.0,-20.0,SHOT
72.0,22.0,SHOT
-60.0,-26.0,SHOT
36.0,25.0,SHOT
71.0,35.0,SHOT
-64.0,-15.0,SHOT
59.0,27.0,SHOT
63.0,3.0,GOAL
-84.0,4.0,SHOT
84.0,36.0,SHOT
-69.0,31.0,SHOT
77.0,3.0,SHOT
62.0,3.0,SHOT
-32.0,19.0,GOAL
-58.0,-20.0,SHOT
78.0,1.0,SHOT
51.0,-6.0,SHOT
32.0,-33.0,SHOT
-63.0,31.0,SHOT
70.0,-5.0,SHOT
81.0,-17.0,SHOT
44.0,8.0,SHOT
-62.0,-19.0,SHOT
-53.0,28.0,SHOT
-50.0,-16.0,SHOT
-76.0,-5.0,SHOT
-82.0,-9.0,SHOT
71.0,23.0,SHOT
78.0,-33.0,SHOT
34.0,22.0,SHOT
-34.0,23.0,SHOT
73.0,8.0,SHOT
62.0,-12.0,SHOT
-64.0,-17.0,SHOT
-34.0,20.0,SHOT
82.0,25.0,SHOT
-57.0,17.0,SHOT
-67.0,-35.0,SHOT
-37.0,-27.0,SHOT
-73.0,1.0,SHOT
-66.0,29.0,SHOT
-57.0,18.0,SHOT
66.0,26.0,SHOT
-73.0,-9.0,SHOT
-66.0,-2.0,SHOT
-3.0,-17.0,SHOT
-48.0,9.0,SHOT
58.0,34.0,SHOT
86.0,-8.0,SHOT
-73.0,-29.0,SHOT
-85.0,-9.0,SHOT
-43.0,-23.0,SHOT
-37.0,15.0,SHOT
48.0,-30.0,SHOT
-68.0,29.0,SHOT
-75.0,20.0,SHOT
34.0,14.0,SHOT
48.0,25.0,SHOT
-71.0,-10.0,SHOT
-82.0,-7.0,SHOT
-82.0,-3.0,SHOT
60.0,28.0,SHOT
64.0,-5.0,SHOT
-63.0,-37.0,SHOT
-53.0,-25.0,SHOT
-69.0,-3.0,SHOT
-43.0,-35.0,SHOT
35.0,-1.0,SHOT
7.0,-10.0,SHOT
40.0,8.0,SHOT
74.0,14.0,SHOT
31.0,-23.0,SHOT
57.0,7.0,GOAL
64.0,32.0,SHOT
53.0,18.0,SHOT
78.0,-9.0,SHOT
-43.0,-7.0,SHOT
-50.0,-34.0,SHOT
36.0,-29.0,SHOT
-42.0,20.0,SHOT
79.0,-3.0,SHOT
-80.0,5.0,SHOT
78.0,3.0,SHOT
-80.0,1.0,SHOT
76.0,-3.0,SHOT
58.0,-1.0,SHOT
85.0,31.0,SHOT
-33.0,35.0,SHOT
-75.0,11.0,SHOT
-72.0,5.0,GOAL
47.0,20.0,SHOT
62.0,36.0,SHOT
23.0,-39.0,SHOT
-50.0,-35.0,SHOT
72.0,-16.0,SHOT
-82.0,5.0,SHOT
-40.0,29.0,SHOT
-57.0,-1.0,SHOT
80.0,1.0,SHOT
82.0,4.0,GOAL
63.0,-7.0,SHOT
35.0,-35.0,SHOT
-39.0,16.0,SHOT
-83.0,7.0,SHOT
-68.0,-19.0,GOAL
13.0,-36.0,SHOT
-80.0,16.0,SHOT
67.0,-36.0,SHOT
89.0,31.0,SHOT
-32.0,-17.0,SHOT
-30.0,-22.0,SHOT
-81.0,14.0,GOAL
54.0,18.0,SHOT
63.0,-21.0,SHOT
50.0,21.0,SHOT
66.0,35.0,SHOT
-35.0,-16.0,SHOT
82.0,2.0,GOAL
-29.0,1.0,SHOT
86.0,9.0,SHOT
78.0,11.0,SHOT
-66.0,-25.0,SHOT
81.0,5.0,SHOT
82.0,5.0,SHOT
84.0,1.0,SHOT
-50.0,4.0,SHOT
76.0,-12.0,SHOT
-67.0,-12.0,SHOT
-59.0,-18.0,SHOT
-46.0,-14.0,SHOT
73.0,4.0,SHOT
77.0,-10.0,SHOT
-34.0,-35.0,SHOT
56.0,11.0,SHOT
-61.0,19.0,SHOT
-85.0,9.0,SHOT
-87.0,-6.0,SHOT
-75.0,12.0,SHOT
72.0,-16.0,SHOT
-59.0,-28.0,SHOT
48.0,21.0,SHOT
-57.0,15.0,SHOT
60.0,17.0,SHOT
48.0,-5.0,SHOT
57.0,19.0,SHOT
78.0,-8.0,SHOT
79.0,-2.0,SHOT
45.0,-17.0,SHOT
0.0,-40.0,SHOT
-57.0,4.0,SHOT
64.0,24.0,SHOT
-37.0,-1.0,SHOT
-19.0,-40.0,SHOT
-70.0,8.0,GOAL
33.0,35.0,SHOT
69.0,-32.0,SHOT
50.0,-21.0,SHOT
63.0,20.0,SHOT
-58.0,10.0,SHOT
61.0,-29.0,SHOT
42.0,-10.0,SHOT
81.0,2.0,SHOT
47.0,-8.0,SHOT
61.0,16.0,SHOT
59.0,15.0,SHOT
34.0,-36.0,SHOT
-81.0,-7.0,SHOT
-59.0,-30.0,SHOT
80.0,-6.0,SHOT
-76.0,2.0,SHOT
86.0,-15.0,SHOT
78.0,8.0,SHOT
-66.0,0.0,SHOT
-22.0,29.0,SHOT
39.0,6.0,SHOT
-11.0,27.0,SHOT
-8.0,35.0,SHOT
-74.0,-35.0,SHOT
-73.0,-25.0,SHOT
74.0,10.0,SHOT
71.0,12.0,SHOT
45.0,-9.0,SHOT
-57.0,5.0,SHOT
-56.0,-20.0,SHOT
49.0,-30.0,SHOT
-50.0,-5.0,SHOT
78.0,1.0,SHOT
42.0,-23.0,SHOT
84.0,-33.0,SHOT
44.0,29.0,SHOT
75.0,4.0,GOAL
79.0,4.0,SHOT
79.0,0.0,SHOT
79.0,-1.0,SHOT
79.0,-3.0,SHOT
37.0,-25.0,SHOT
79.0,4.0,SHOT
55.0,-26.0,SHOT
81.0,7.0,SHOT
62.0,-16.0,SHOT
84.0,-18.0,SHOT
38.0,-23.0,SHOT
-61.0,18.0,SHOT
-8.0,-33.0,SHOT
84.0,21.0,SHOT
-60.0,-13.0,SHOT
51.0,15.0,SHOT
-47.0,-3.0,SHOT
64.0,27.0,SHOT
63.0,10.0,SHOT
48.0,-14.0,SHOT
-83.0,-20.0,SHOT
77.0,-29.0,SHOT
83.0,-10.0,SHOT
67.0,-32.0,SHOT
45.0,28.0,SHOT
62.0,12.0,SHOT
-82.0,6.0,GOAL
-60.0,17.0,SHOT
82.0,-21.0,SHOT
35.0,-27.0,SHOT
-51.0,-27.0,SHOT
-11.0,31.0,SHOT
-60.0,-21.0,SHOT
-82.0,-12.0,SHOT
70.0,1.0,GOAL
-67.0,1.0,SHOT
61.0,-20.0,GOAL
-72.0,0.0,SHOT
-66.0,-20.0,GOAL
59.0,-36.0,SHOT
83.0,-10.0,SHOT
49.0,-19.0,SHOT
-61.0,-25.0,SHOT
-81.0,-2.0,SHOT
-41.0,18.0,SHOT
-76.0,-6.0,SHOT
-60.0,19.0,GOAL
44.0,-4.0,SHOT
-64.0,12.0,SHOT
55.0,31.0,SHOT
76.0,-18.0,SHOT
78.0,15.0,SHOT
80.0,-16.0,SHOT
57.0,-5.0,SHOT
83.0,-7.0,GOAL
60.0,-1.0,SHOT
82.0,12.0,SHOT
77.0,-12.0,SHOT
78.0,5.0,SHOT
72.0,-2.0,SHOT
79.0,1.0,SHOT
74.0,-8.0,SHOT
-77.0,-1.0,GOAL
40.0,-13.0,SHOT
-59.0,-20.0,SHOT
59.0,-20.0,SHOT
-73.0,2.0,SHOT
-77.0,-2.0,SHOT
-43.0,-17.0,SHOT
-76.0,-6.0,GOAL
62.0,-3.0,SHOT
73.0,1.0,SHOT
-46.0,-37.0,SHOT
-94.0,7.0,SHOT
7.0,-38.0,SHOT
-67.0,18.0,GOAL
-82.0,-24.0,SHOT
39.0,-11.0,SHOT
35.0,17.0,SHOT
82.0,12.0,SHOT
-77.0,-7.0,SHOT
84.0,-7.0,GOAL
-34.0,-11.0,SHOT
-37.0,-6.0,SHOT
76.0,-3.0,GOAL
-61.0,-33.0,SHOT
-86.0,10.0,SHOT
83.0,-5.0,SHOT
81.0,-38.0,SHOT
31.0,32.0,SHOT
32.0,-24.0,SHOT
-85.0,-10.0,GOAL
-49.0,16.0,SHOT
-40.0,34.0,SHOT
-39.0,3.0,SHOT
-72.0,-1.0,SHOT
-42.0,24.0,SHOT
-48.0,16.0,SHOT
-81.0,-4.0,GOAL
-43.0,29.0,SHOT
-73.0,5.0,SHOT
77.0,-9.0,SHOT
69.0,9.0,SHOT
37.0,21.0,SHOT
40.0,-37.0,SHOT
-40.0,-1.0,SHOT
-50.0,-3.0,SHOT
-83.0,4.0,SHOT
55.0,23.0,SHOT
-79.0,-7.0,GOAL
67.0,21.0,SHOT
-63.0,5.0,SHOT
74.0,2.0,GOAL
-48.0,-11.0,SHOT
-80.0,-1.0,SHOT
-81.0,0.0,SHOT
-86.0,5.0,GOAL
-19.0,27.0,SHOT
29.0,-18.0,SHOT
40.0,0.0,SHOT
82.0,8.0,SHOT
33.0,15.0,SHOT
51.0,-31.0,SHOT
48.0,-2.0,SHOT
82.0,5.0,SHOT
64.0,38.0,SHOT
43.0,-25.0,GOAL
84.0,7.0,SHOT
85.0,-6.0,SHOT
64.0,25.0,SHOT
82.0,0.0,GOAL
-79.0,-7.0,GOAL
-49.0,15.0,SHOT
-58.0,-33.0,SHOT
82.0,15.0,SHOT
-71.0,30.0,SHOT
-83.0,-3.0,SHOT
-43.0,16.0,GOAL
-72.0,-12.0,SHOT
-84.0,5.0,GOAL
-57.0,-37.0,SHOT
-33.0,18.0,SHOT
79.0,16.0,SHOT
-67.0,22.0,SHOT
-76.0,11.0,SHOT
-38.0,-30.0,SHOT
81.0,25.0,SHOT
-82.0,-8.0,SHOT
-81.0,4.0,SHOT
-59.0,-13.0,SHOT
-60.0,-26.0,SHOT
-82.0,-21.0,SHOT
75.0,-2.0,SHOT
73.0,0.0,SHOT
-44.0,-3.0,SHOT
-34.0,28.0,SHOT
-76.0,0.0,GOAL
78.0,-1.0,SHOT
-80.0,-9.0,GOAL
74.0,-3.0,GOAL
82.0,-9.0,SHOT
81.0,14.0,GOAL
-69.0,29.0,SHOT
-54.0,36.0,SHOT
52.0,35.0,SHOT
-69.0,-16.0,SHOT
85.0,27.0,SHOT
-67.0,10.0,SHOT
-79.0,11.0,SHOT
-82.0,8.0,GOAL
-60.0,-26.0,SHOT
37.0,-31.0,SHOT
83.0,-8.0,GOAL
-72.0,-27.0,SHOT
-68.0,-22.0,SHOT
-71.0,-18.0,SHOT
-74.0,0.0,GOAL
78.0,19.0,SHOT
-77.0,-10.0,SHOT
34.0,31.0,SHOT
-50.0,-19.0,SHOT
-37.0,35.0,SHOT
-45.0,-20.0,SHOT
-61.0,6.0,SHOT
-60.0,-27.0,SHOT
76.0,6.0,SHOT
75.0,-16.0,SHOT
-36.0,-14.0,GOAL
74.0,20.0,SHOT
-84.0,6.0,SHOT
43.0,-27.0,SHOT
81.0,0.0,SHOT
33.0,19.0,SHOT
-80.0,27.0,SHOT
-5.0,36.0,SHOT
-35.0,19.0,SHOT
67.0,31.0,GOAL
82.0,-33.0,SHOT
-77.0,11.0,SHOT
-80.0,19.0,SHOT
75.0,-3.0,SHOT
-55.0,22.0,SHOT
76.0,13.0,SHOT
42.0,-25.0,SHOT
-74.0,28.0,GOAL
71.0,0.0,GOAL
-61.0,18.0,SHOT
-57.0,30.0,GOAL
-58.0,-1.0,GOAL
-55.0,-31.0,SHOT
-34.0,2.0,SHOT
-56.0,-22.0,SHOT
39.0,-22.0,SHOT
67.0,-33.0,SHOT
-40.0,30.0,SHOT
-67.0,17.0,SHOT
70.0,12.0,SHOT
83.0,16.0,SHOT
81.0,8.0,SHOT
77.0,-5.0,SHOT
37.0,-11.0,SHOT
69.0,-25.0,SHOT
60.0,-33.0,SHOT
75.0,-30.0,SHOT
88.0,-10.0,SHOT
-29.0,17.0,SHOT
-80.0,24.0,SHOT
87.0,-19.0,SHOT
-73.0,-9.0,SHOT
-81.0,24.0,SHOT
-78.0,9.0,SHOT
51.0,21.0,SHOT
-84.0,7.0,SHOT
-37.0,29.0,SHOT
-27.0,2.0,SHOT
-76.0,21.0,SHOT
79.0,-16.0,GOAL
-83.0,-20.0,SHOT
-66.0,-11.0,SHOT
-51.0,-18.0,SHOT
-64.0,22.0,GOAL
80.0,6.0,SHOT
-79.0,3.0,SHOT
86.0,6.0,SHOT
-31.0,-38.0,SHOT
-37.0,-8.0,SHOT
-69.0,7.0,SHOT
-64.0,24.0,SHOT
84.0,-20.0,GOAL
-56.0,-18.0,SHOT
-77.0,-14.0,SHOT
61.0,-16.0,SHOT
76.0,1.0,SHOT
84.0,14.0,SHOT
77.0,5.0,SHOT
56.0,-35.0,SHOT
-85.0,-14.0,SHOT
-71.0,-7.0,SHOT
72.0,7.0,SHOT
-73.0,-5.0,GOAL
79.0,-24.0,SHOT
-72.0,8.0,SHOT
-72.0,-3.0,SHOT
-73.0,2.0,SHOT
68.0,5.0,SHOT
29.0,17.0,SHOT
34.0,32.0,SHOT
54.0,-8.0,GOAL
-74.0,-12.0,SHOT
-45.0,35.0,SHOT
35.0,-25.0,SHOT
82.0,5.0,SHOT
82.0,7.0,GOAL
31.0,-24.0,SHOT
-78.0,-20.0,SHOT
-15.0,-35.0,SHOT
76.0,-1.0,SHOT
-72.0,-9.0,SHOT
-75.0,2.0,SHOT
36.0,27.0,SHOT
-72.0,32.0,SHOT
43.0,19.0,SHOT
-70.0,16.0,SHOT
43.0,-35.0,SHOT
-77.0,-5.0,SHOT
82.0,-4.0,SHOT
-80.0,8.0,SHOT
80.0,-6.0,SHOT
85.0,-9.0,SHOT
55.0,15.0,SHOT
-11.0,0.0,SHOT
33.0,27.0,SHOT
93.0,11.0,SHOT
70.0,-8.0,GOAL
81.0,-11.0,SHOT
45.0,6.0,SHOT
81.0,-14.0,SHOT
82.0,-5.0,GOAL
79.0,-13.0,SHOT
-63.0,-2.0,SHOT
24.0,17.0,SHOT
-68.0,14.0,GOAL
69.0,12.0,SHOT
70.0,-20.0,SHOT
36.0,-23.0,SHOT
-58.0,-11.0,SHOT
52.0,30.0,GOAL
79.0,28.0,SHOT
-61.0,-17.0,SHOT
71.0,11.0,SHOT
55.0,-29.0,SHOT
-54.0,-7.0,SHOT
-38.0,-10.0,SHOT
43.0,-11.0,SHOT
-51.0,-12.0,SHOT
-80.0,-6.0,SHOT
41.0,14.0,SHOT
-44.0,-24.0,SHOT
-79.0,-5.0,SHOT
-32.0,-25.0,SHOT
42.0,29.0,SHOT
73.0,4.0,GOAL
-73.0,6.0,SHOT
75.0,-2.0,SHOT
-74.0,7.0,SHOT
-13.0,-25.0,SHOT
76.0,9.0,SHOT
83.0,-8.0,GOAL
-32.0,0.0,GOAL
38.0,-5.0,SHOT
-86.0,30.0,SHOT
-62.0,34.0,SHOT
43.0,33.0,SHOT
89.0,10.0,SHOT
86.0,-11.0,SHOT
-49.0,14.0,SHOT
41.0,-28.0,SHOT
-74.0,11.0,SHOT
-63.0,-10.0,SHOT
39.0,-32.0,SHOT
-70.0,9.0,SHOT
-55.0,23.0,SHOT
-53.0,5.0,SHOT
64.0,-20.0,SHOT
77.0,-5.0,SHOT
35.0,0.0,SHOT
-77.0,5.0,SHOT
-56.0,0.0,SHOT
-37.0,-25.0,SHOT
-32.0,1.0,SHOT
-80.0,1.0,SHOT
31.0,-34.0,SHOT
58.0,18.0,SHOT
77.0,-1.0,SHOT
73.0,23.0,SHOT
36.0,-25.0,SHOT
66.0,13.0,SHOT
-54.0,-21.0,SHOT
